body,title,url
"El coronavirus se expandía alrededor del globo y el cobre lo resentía sufriendo un duro golpe que lo dejó en un mínimo de US$2,095 el 23 de marzo de este año. Sin embargo, desde entonces el principal producto de exportación de Chile ha visto un salto de 41,7%, acumulando un alza de 6,3% en lo que va del año. Este lunes registró un valor de US$2,969 la libra. ",Reactivación china y dudas sobre oferta impulsan precio del cobre y mejoran perspectivas fiscales,https://www.latercera.com//pulso/noticia/reactivacion-china-y-dudas-sobreoferta-impulsan-precio-del-cobre-y-mejoran-perspectivas-fiscales/PGPNZXRCPFBETCPHVLPEU4D6QM/
"Atento a la evolución que siga el proyecto que permite retirar el 10% de los fondos de pensiones está el presidente del Consejo Fiscal Autónomo (CFA), Jorge Desormeaux. Esto, porque cualquier modificación que se llegue a realizar en materia previsional tiene inmediato impacto en las cuentas fiscales y su estabilidad.",Presidente del Consejo Fiscal Autónomo y retiro del 10% de las AFP:  “Hace inviable la meta de estabilizar la deuda pública en torno al 45% del PIB”,https://www.latercera.com//pulso/noticia/presidente-del-consejo-fiscal-autonomo-y-retiro-del-10-de-las-afp-hace-inviable-la-meta-de-estabilizar-la-deuda-publica-en-torno-al-45-del-pib/T4W7ZWNHGZGGFNQP2OTG6BQK4I/
"Tras registrar un promedio de ocho mil casos nuevos diarios, más del doble que el mes pasado, las autoridades de California decidieron dar marcha atrás a las medidas de reapertura y anunciaron el “cierre de las operaciones en interior” con el fin de contener la propagación del virus, que ya ha matado a 7.053 personas y tiene a 331.386 contagiados en el estado, la segunda cifra más alta a nivel nacional.",Rebrote: California da pie atrás,https://www.latercera.com//mundo/noticia/rebrote-california-da-pie-atras/AAI7HBVJFFHLFNT5GNOUQIBOAE/
"Solo, sin estar acompañado de los ministros del comité político, el Presidente Sebastián Piñera lideró este lunes una reunión -a partir de las 11.00- con los presidentes y jefes de bancada y comité de RN, la UDI y Evópoli.",Retiro de fondos de AFP: Presidente Piñera asume protagonismo en gestiones para evitar nueva derrota,https://www.latercera.com//politica/noticia/retiro-de-fondos-de-afp-presidente-pinera-asume-protagonismo-en-gestiones-para-evitar-nueva-derrota/SDK5AAJOJBG4PJVPJECNKXWHCU/
"“Estamos en La Moneda con el ministro de Hacienda para buscar defender a la clase media; ese es nuestro dogma! No proteger a las AFP”. Este es parte del mensaje que el senador Iván Moreira publicó en su cuenta de Twitter hoy lunes antes de entrar a la reunión que sostuvo junto a otros parlamentarios gremialistas con el jefe de la cartera, Ignacio Briones. ",Senadores UDI califican como “positiva” reunión con Briones pero insisten en que definirán postura sobre retiro de fondos de AFP tras conocer propuestas para clase media,https://www.latercera.com//politica/noticia/senadores-udi-califican-como-positiva-reunion-con-briones-pero-insisten-en-que-definiran-postura-sobre-retiro-de-fondos-de-afp-tras-conocer-propuestas-para-clase-media/Q5R2ACI34NHN3DULO2CBTEVBF4/
"El Real Madrid supera un nuevo obstáculo y está a un paso de ser el campeón de la liga española. Visitando el Nuevo Los Cármenes, le ganaron con mucha dificultad al Granada por 1-2 y le volvieron a sacar cuatro puntos de ventaja al Barcelona. Requieren de una victoria más para ganar el torneo local. ","El Madrid sufre, supera otra valla y puede ser campeón el jueves",https://www.latercera.com//el-deportivo/noticia/el-madrid-sufre-supera-otra-valla-y-puede-ser-campeon-el-jueves/NUXEAORBB5GS3N64QIAKXDJZ3A/
"Tanto el mercado local como internacional sigue haciendo cálculos respecto a los montos que tendrían que vender las AFP, en caso de aprobarse el proyecto que buscar permitir el retiro de un 10% de los fondos de pensiones.",Venta de acciones por retiro del 10% de los fondos de pensiones equivaldría a 8 jornadas en volúmenes de negociación: Julius Baer,https://www.latercera.com//pulso-trader/noticia/venta-de-acciones-por-retiro-del-10-de-los-fondos-de-pensiones-equivaldria-a-8-jornadas-de-volumen-de-negociacion-julius-baer/6UWQRJTAKJC7FMZRICHGCT2ORU/
"Tras la aprobación del retiro de hasta un 10% de los ahorros de los cotizantes de las AFP por parte de la Cámara de Diputados –iniciativa que aún tiene que dirimirse en el Senado-, la Bolsa de Comercio de Santiago tuvo un jueves con sus índices en rojo.",Presidente de la Bolsa de Santiago y baja del IPSA frente a la iniciativa del retiro de pensiones: “Se está abriendo un hoyo para tapar otro (…) Eso es lo que tiene muy preocupado al mercado”,https://www.latercera.com//pulso-trader/noticia/presidente-de-la-bolsa-de-santiago-y-baja-del-ipsa-frente-a-la-iniciativa-del-retiro-de-pensiones-se-esta-abriendo-un-hoyo-para-tapar-otro-eso-es-lo-que-tiene-muy-preocupado-al-mercado/KDBJELHZE5E55IG5U6I57XVGVA/
"Ya no es una sorpresa. Las cifras de crecimiento económico siguen empeorando y se acercan al piso del rango proyectado por el Banco Central de-7,5%. Este escenario de crisis está teniendo implicancias en distintas variables como el desempleo, los ingresos de las personas y también en las quiebras, tanto de empresas como de personas.",Personas que se declaran en quiebra suben 22% en junio y ya superan las 2.600 en el año ,https://www.latercera.com//pulso/noticia/personas-que-se-declaran-en-quiebra-suben-22-en-junio-y-ya-superan-las-2600-en-el-ano/Q6VKTYBUJRDTRCEFUOMQ4ADI7Y/
"En su hogar, con una sensación amarga, Daniel González (18) entrena a diario de manera online bajo las indicaciones del cuerpo técnico de Santiago Wanderers. En paralelo, el resto del plantel realiza sus prácticas en cancha, con balón, y al aire libre, debido al levantamiento de la cuarentena en algunos sectores de la Quinta Región. El encierro no le resta motivación para seguir peleando un lugar en la defensa del Decano, menos cuando este lunes, desde el gobierno anunciaron la autorización para que deportistas en cuarentena puedan realizar sus prácticas. Siempre bajo estrictos protocolos.",El permiso que rompe la división de Wanderers,https://www.latercera.com//el-deportivo/noticia/el-permiso-que-rompe-la-division-de-wanderers/6EIMWUSKXJCCFB2N7WBXIN6RQQ/
"La mañana de este lunes, las autoridades del Ministerio de Salud realizaron un nuevo balance diario respecto del avance de la pandemia de Covid-19 actualmente en el país.",Ministro Paris reconoce demora en entrega de medicamentos para tratamiento del VIH y afirma que “lo estamos corrigiendo”,https://www.latercera.com//nacional/noticia/ministro-paris-reconoce-demora-en-entrega-de-medicamentos-para-tratamiento-del-vih-y-afirma-que-lo-estamos-corrigiendo/RPOCEL2CURG2ZAGDB6AAPJB5I4/
"En la eterna y estéril batalla entre perros y gatos —o más bien, de fanáticos de perros versus barrabravas de gatos—, la cuarentena les dio varios puntos a favor a los felinos: la mayoría no necesita salir a pasear ni correr, y su fama de limpios y autónomos al momento de evacuar sus tripas resultó, más que nunca, ser una bendición para sus confinados dueños.",Consejos para usar arena de gatos (y cuáles son las mejores),https://www.latercera.com//practico/noticia/consejos-para-usar-arena-de-gatos-y-cuales-son-las-mejores/663TCIAKVZFMBJEU2GP4PUZFII/
"La piel es un órgano que varía, reflejando estados emocionales o cambios ambientales. Además, tanto el ciclo menstrual como el paso de los años en la vida fértil de las mujeres tienen un efecto visible en ella basado en cambios hormonales. El ciclo -que en promedio tiene una duración de 28 días-, está dividido en distintas fases y cada una de éstas se manifiesta de alguna manera.",¿Cómo afecta el ciclo menstrual a nuestra piel?,https://www.latercera.com//paula/como-afecta-el-ciclo-menstrual-a-nuestra-piel/
"Un juego de mesa suele ser sinónimo de entretención grupal. Por mucho tiempo, al menos, la publicidad así nos lo hizo entender: los comerciales mostraban a familias muy bien constituidas, siempre caucásicas —y seguramente cristianas—, disfrutando de un flamante juego, todos vestidos con coloridos chalecos de lana —tejidos, se sugiere, por la hacendosa madre que, a pesar de su juventud (esa tersa piel no puede tener más de 30 años), ya domina todas las habilidades que se le exigen a una dueña de casa— y demostrando, con sus níveas y alineadas sonrisas, el carísimo plan dental que podía permitirse el sueldo del padre.",Los mejores juegos de mesa para una persona,https://www.latercera.com//practico/noticia/los-mejores-juegos-de-mesa-para-una-persona/7YG6SKKZQRAPDKCLDNMNRTODB4/
"Por Isabel Aninat S., Ignacio Irarrázaval Ll., Slaven Razmilic B. y Jorge Rodríguez C.",Propuestas para una efectiva descentralización,https://www.latercera.com//opinion/noticia/propuestas-para-una-efectiva-descentralizacion/DCAZREBSQVC6VBZBG2NHSJP6QY/
"¿Quién debe hacerse cargo del doble costo que ha generado la cuarentena por el retraso en la entrega de propiedades por parte de las inmobiliarias? Los dividendos se deben continuar pagando y, en mi caso en particular, además estoy pagando un arriendo.",Ventas inmobiliarias en pausa,https://www.latercera.com//nacional/noticia/ventas-inmobiliarias-en-pausa/VCPVYDYXK5CBZILQ7XAMHVZFQY/
"Arturo Vidal ha salido reforzado en el Barcelona tras el confinamiento. Goles, titularidades, minutos de juego y confianza. Un derroche de talento, pero también de físico y esfuerzo, la cualidad que más se le valora. Detrás de las capacidades que exhibe el volante está de alguna manera otro chileno, Juan Ramírez (42), su preparador físico personal desde hace hace varios años, quien lo mantuvo a punto también durante el encierro.","“Arturo Vidal tiene ADN Barça para dar, regalar y compartir”",https://www.latercera.com//el-deportivo/noticia/arturo-vidal-tiene-adn-barca-para-dar-regalar-y-compartir/EH7QOQT5JVGR5OV7IYGRNGW27U/
“Estamos proponiendo poner como base el proyecto que presentó Michelle Bachelet”.,De criticado a valorado: El “revival” del proyecto constitucional de Bachelet,https://www.latercera.com//reconstitucion/noticia/de-criticado-a-valorado-el-revival-del-proyecto-constitucional-de-bachelet/W6H67ZRILBBALJV3VJ4S3JRY3Y/
"Si bien el proyecto que busca permitir el retiro de un 10% de los fondos de pensiones fue la principal temática del seminario de Moneda, también hubo tiempo para que los economistas, José Luis Daza y Sebastián Edwards, debatieran sobre los mercados financieros.",José Luis Daza y Sebastián Edwards ven inflación en precios de activos tras estímulos monetarios de la Fed,https://www.latercera.com//pulso-trader/noticia/jose-luis-daza-y-sebastian-edwards-ven-inflacion-en-precios-de-activos-tras-estimulos-monetarios-de-la-fed/56ZLSNDH3VGRPELABECCQE5YLQ/
"A los 33 años de edad falleció Naya Rivera, la actriz que se hizo reconocida mundialmente gracias a su interpretación de Santana Lopez en la serie Glee.",Confirman el fallecimiento de Naya Rivera luego de encontrar un cuerpo en el lago Piru,https://www.latercera.com//mouse/confirman-el-fallecimiento-de-naya-rivera-luego-de-encontrar-un-cuerpo-en-el-lago-piru/
"Esta mañana, el ministro de Salud, Enrique Paris, en conjunto con la subsecretaria de Salud Pública, Paula Daza, presentó los avances del coronavirus en el país. ","Paris destaca que “la mejoría continúa” en el país frente al coronavirus: Tasa de positividad baja al 15%, se registran 2.616 casos nuevos y total de decesos según Registro Civil superan los 7 mil",https://www.latercera.com//que-pasa/noticia/ministro-paris-destaca-que-la-mejoria-continua-en-el-pais-tasa-de-positividad-baja-al-15-en-las-ultimas-24-horas-se-registran-2616-casos-nuevos-y-decesos-totales-segun-registro-civil-superan-los-7-mil/6GXNLK4MJJBTPIXAV5QO445PKA/
Harrison Ford es uno de los actores más cotizados de Hollywood. Ha trabajado en producciones taquilleras y que han dejado huella en la cultura pop.,Las mejores películas de Harrison Ford según IMDb,https://www.latercera.com//culto/2020/07/13/las-mejores-peliculas-de-harrison-ford-segun-imdb/
"En su significado original, un suburbio es un barrio ubicado a las afueras de las ciudades, poblados principalmente por personas de situación socioeconómica media baja quienes buscan aprovechar los precios y metros cuadrados, alternativa que con el tiempo se ha convertido en opción para personas con más ingresos que ven cómo, por el mismo precio de un departamento central, pueden tener una casa espaciosa y con patio.",Irse a los suburbios: Una alternativa que toma fuerza en medio de la pandemia,https://www.latercera.com//paula/irse-a-los-suburbios-una-alternativa-que-toma-fuerza-en-medio-de-la-pandemia/
"Iniciar un proceso de apertura para “ampliar” la coalición. Esa fue una de las principales definiciones que tomaron este fin de semana los presidentes de los partidos del Frente Amplio, luego de una jornada que fue calificada como “clave” por sus dirigentes para el futuro político y electoral del bloque.",Frente Amplio define ampliar coalición hacia nuevas fuerzas ante cargado calendario electoral  ,https://www.latercera.com//politica/noticia/frente-amplio-define-ampliar-coalicion-hacia-nuevas-fuerzas-ante-cargado-calendario-electoral/WMBHJWNMYBD35IXXCRMVQL7CAM/
"Deben ser más de siete. Capaz que miles. Porque apenas descorchas una botella de Siete Perros, de bodega Casa Liebre, se acusa ese permeable carácter que se desborda, como una exquisita jauría de uvas hechas vino. Una huella de cachorro lo dice en el corcho mismo, impresa en uno de sus extremos. Y es que la idea del nombre y sus etiquetas surgió cuando uno de sus creadores vio a un paseador de perros en un parque… ¡con siete perros! Sin querer abarcar tanto, porque es una línea sencilla y directa, cuando pruebas el chardonnay 2018 (un perro salchicha) del valle de San Antonio, ya sabes cómo es su estilo: fresco, chispeante, neto, directo. Como todo chardonnay, no es muy fragante ni expresivo en nariz, pero, como ninguno —además de una boca algo más amplia y envolvente—, lo acompaña un frescor efervescente y delicioso. Si hay ostiones, hay fiesta. Lo mismo su cabernet sauvignon, un bulldog, también de 2018: fresco, con una fruta definida, rica, sin madera; un jugo de frutas negras amables, fáciles de tomar, pero con una estructura justa, firme, propia de la cepa. Todos sus vinos son orgánicos y human-friendly.",13 grandes (y preciosos) vinos para encargar,https://www.latercera.com//practico/noticia/13-grandes-y-preciosos-vinos-para-encargar/LJPYVRTJEFBL3EXNM6MTSOXEZ4/
"En las últimas semanas se ha debatido sobre el alcance del apoyo a la clase media afectada por la pandemia, situación que se ha vuelto apremiante para muchas familias. Considerando que el Ingreso Familiar de Emergencia está más bien orientado a los hogares en situación de informalidad laboral o de menores ingresos, se sostiene que la clase media no estaría siendo cubierta por estos beneficios. No obstante, se debe reconocer que un porcentaje mayoritario de este grupo sí tiene acceso a éste, así como también a la ley de protección del empleo, que permite suspender o reducir la jornada laboral y a cambio obtener hasta un 70% de la caída en la remuneración desde aportes del Fondo de Cesantía. El problema, entonces, parece ser más bien que en ocasiones los montos que se perciben en virtud de dichos programas pueden ser insuficientes en relación con los niveles pre crisis.",Medidas en apoyo de la clase media,https://www.latercera.com//opinion/noticia/medidas-en-apoyo-de-la-clase-media/SYYBWKNHSFDTPI4GZPAFXCKLAU/
"Cuando el mundo aún no mutaba a digital, cuando Illustrator y toda la familia Adobe no eran la norma monopólica, las cosas se hacían a pulso. Se pintaba, dibujaba y montaba una página, póster o logotipo a punta de... ¡Rapidograph!, papel, tintas, tijeras. Era un trabajo de precisión y técnica. De hecho, antes de los diseñadores gráficos las piezas se encargaban a los artistas, por ejemplo los maravillosos afiches de Mucha o los archiconocidos de Toulouse-Lautrec.",I love NY,https://www.latercera.com//masdeco/i-love-ny/
Los anticuerpos al Sars-CoV-2 se pueden detectar en la mayoría de las personas infectadas entre 10 a 15 días después del inicio de los síntomas de Covid-19.,La inmunidad al coronavirus podría perderse en tan solo tres meses ,https://www.latercera.com//que-pasa/noticia/la-inmunidad-al-coronavirus-podria-perderse-en-tan-solo-tres-meses/TV3M2K2HV5CFVCP2MC2OCMTATY/
"Cuando se estrenó en 1994, bajo el título de Legends of the fall, la cinta de Edward Zwick quiso emular a las grandes superproducciones del pasado. Basada en la novela de Jim Harrison, Leyendas de pasión fue número 1 de taquilla durante tres semanas, a pesar de la severa crítica que la tildó de superficial y blanda.",Leyendas de pasión: Brad Pitt y una salvaje tragedia familiar ,https://www.latercera.com//culto/2020/07/12/leyendas-de-pasion-brad-pitt-y-una-salvaje-tragedia-familiar/
"El Cloud Computing, o servicios de computación en la nube, es un modelo de servicios que permite a cualquier empresa virtualizar sus recursos, aplicaciones y capacidades de TI para que no tengan que depender de servidores físicos ni de inversión en infraestructura.",Las ventajas de adoptar el cloud computing para tu empresa,https://www.latercera.com//laboratoriodecontenidos/noticia/las-ventajas-de-adoptar-el-cloud-computing-para-tu-empresa/PSZSNIJPGZCATOECBQUHWNSUO4/
"La minería ha estado en la mira en las últimas semanas por el aumento de contagios entre sus trabajadores, principalmente de Codelco, que ha tenido que extremar medidas.",Casos activos de Covid-19 en mineras superan los 1.500 y más de la mitad son de Codelco,https://www.latercera.com//pulso/noticia/casos-activos-de-covid-19-en-mineras-superan-los-1500-y-mas-de-la-mitad-son-de-codelco/AYJ7K6N3W5ACJMASAJOUSZA4U4/
"Por Jaime Casassus, Francisco Gallego y Rodrigo Icaran, Instituto de Economía UC",Covid-19: anticipando el avance de la pandemia usando Google,https://www.latercera.com//opinion/noticia/covid-19-anticipando-el-avance-de-la-pandemia-usando-google/P5M3FCLNRZG65LYOPM6IQBOWVA/
"La historia del fútbol chileno está repleta de nombres que han logrado inscribirse en ella a partir de diferentes hechos. Acciones de todo tipo. Logros como ser el jugador con más goles de la Primera División. Y fracasos como ser el expulsado más tempranero en la historia de un campeonato. Revisa algunos de los hombres récords del balompié local, los cuales forman parte de una lista que incluye tanto a entrenadores como futbolistas, retirados o activos.",Del Tati a Paredes: los hombres récord del fútbol chileno,https://www.latercera.com//el-deportivo/noticia/del-tati-a-paredes-los-hombres-record-del-futbol-chileno/DT6CJIJT4NG6JOTUX22EI64AV4/
"¿Qué pasa hoy con las Escuelas Especiales? El Mineduc no las menciona y tampoco he escuchado a las Agrupaciones de Padres de niños con capacidades diferentes, que tienen a sus hijos en estos Colegios ¿Son acaso los parientes pobres de la educación chilena?",¿Cómo se adapta la educación especial a una pandemia?,https://www.latercera.com//nacional/noticia/como-se-adapta-la-educacion-especial-a-una-pandemia/5YAJHGRMAFDORM4BC3JYCC2FS4/
"La Intendencia Metropolitana decretó para este martes 14 de julio la segunda preemergencia ambiental del año para la capital, debido a las malas condiciones de ventilación de la cuenca de Santiago.",Decretan para este martes segunda preemergencia del año en la Región Metropolitana,https://www.latercera.com//nacional/noticia/decretan-para-este-martes-segunda-preemergencia-del-ano-en-la-region-metropolitana/SIKQXCERIBHYNGSJWOGWR2UX6M/
"Con un total de 299.750 casos confirmados de coronavirus, 29.839 de ellos activos, y 35.006 fallecidos producto de la pandemia, México continúa siendo uno de los países de América Latina más golpeados por la pandemia. ",México registra más de 35 mil fallecidos y supera cifra de decesos en Italia por Covid-19 ,https://www.latercera.com//mundo/noticia/mexico-registra-mas-de-35-mil-fallecidos-y-supera-cifra-de-decesos-en-italia-por-covid-19/3TXYL56U65CXTDFDDUZQPKYZAE/
"El fútbol empieza a ver con mayor certeza la posibilidad del retorno. La ministra del Deporte, Cecilia Pérez, anunció la autorización para que los clubes que están radicados en zonas en cuarentena reanuden los entrenamientos colectivos, siempre bajo estrictas medidas de seguridad sanitaria. La medida también se aplica a los deportistas de alto rendimiento, con enfoque en la preparación olímpica. 884 personas serán favorecidas.",Gobierno anuncia el permiso para que los clubes y los deportistas de alto rendimiento vuelvan a los entrenamientos,https://www.latercera.com//el-deportivo/noticia/gobierno-anuncia-el-permiso-para-que-los-clubes-vuelvan-a-los-entrenamientos/7ZJ6XDP6Q5BATKJYJ37LIKIGZA/
"Si fuera una velada de boxeo, podría decirse que estos dos pugilistas vienen mostrándose los dientes desde varios días antes de subir al ring. Por un lado, el Jeep Wrangler -dueño del cinturón- y por el otro, un renacido que si bien estuvo retirado (desde 1996), se ha preparado para plantearle una dura batalla: no es otro que el Ford Bronco. Ahora, justo cuando la marca del óvalo prepara su gran destape global (hoy a las 20h), Jeep presentó un Wrangler Rubicon V8 de 450 Hp. “El sueño de quienes querían un Wrangler con ocho cilindros, puede hacerse realidad muy pronto”, advierten desde FCA.",Golpe y golpe: Jeep muestra un Wrangler V8 el mismo día que Ford destapará el Bronco,https://www.latercera.com//mtonline/noticia/golpe-y-golpe-jeep-muestra-un-wrangler-v8-el-mismo-dia-que-ford-destapara-el-bronco/6NLAAPFJJRADHA6BA3ONAMFIME/
"No podemos estar confinados eternamente. Si salgo, ¿es seguro que me voy a contagiar? ¿Tenemos todos que contagiarnos de covid-19 para conseguir inmunidad? Y una vez contagiado, ¿eso me garantiza inmunidad al virus?",Inmunidad y Coronavirus,https://www.latercera.com//que-pasa/noticia/inmunidad-y-coronavirus/SCRN3NC6FFCOJNFHQOKRJIQSPU/
"Esta semana se dio a conocer una carta firmada por 93 académicos y académicas, provenientes de la centro izquierda. En ella plantean debatir mecanismos para que se haga un plebiscito seguro, dado los efectos de la pandemia del coronavirus. La misiva era a su vez una respuesta a propuestas de sectores del oficialismo sobre no realizar el referéndum de entrada fijado para octubre o agregar opciones como un Congreso Constituyente.",Voto electrónico: Las repercusiones de una sugerencia para un plebiscito seguro,https://www.latercera.com//reconstitucion/noticia/voto-electronico-las-repercusiones-de-una-sugerencia-para-un-plebiscito-seguro/ODRPDSJ2P5G2DDLX42T72VCDEM/
