uid,body,title,url,newspaper_uid,host,n_tokens_titletitle,n_tokens_titlebody
cd0db2c3cef6ff045fd4ca3b5aa6e6cf,"En las últimas semanas ha resurgido un interesante debate sobre la identidad de la derecha en Chile. Al respecto, hay una posición que tiende a subestimar el liberalismo, planteando que se trataría de un fenómeno reciente, y que se apartaría de los ideales de la “derecha histórica”. Las principales características que se le atribuyen, son el economicismo, la falta de política y la miopía para comprender las demandas ciudadanas. Así, han sugerido que, para enmendar dichos errores, la coalición debiese reorganizar su ideología en torno al “nacionalismo popular”, encarnado -supuestamente- en figuras de ciertos dirigentes de Chile Vamos.",¿Derecha histórica o derecha populista?,https://www.latercera.com//opinion/noticia/derecha-historica-o-derecha-populista/CUVDEMICH5GMRDQY5BAMD72LBQ/,latercera,www.latercera.com,3.0,49.0
9e7ab775dcdf58655be4d0e58154becf,"Para Pamela Sánchez, 36 y mamá de 3, la limpieza y el orden siempre ha sido un tema. “Soy fanática de la limpieza y el orden, ahora que trabajo desde la casa, cualquier muestra de suciedad o desorden no me dejaba concentrarme o directamente me ponía mal genio”, cuenta.",Mi compra favorita (y la más útil) de esta pandemia,https://www.latercera.com//practico/noticia/mi-compra-favorita-y-la-mas-util-de-esta-pandemia/N3DWYTGEJRH2XKF2GGWFQC6KWI/,latercera,www.latercera.com,4.0,25.0
5589d96621c7185d274907ef9f53e261,"Softbank Group Corp. está explorando alternativas que incluyen una venta total o parcial u oferta pública del diseñador británico de chips Arm Holdings, que el conglomerado japonés compró hace cuatro años por US$32.000 millones, según personas familiarizadas con el asunto.",SoftBank explora la venta o IPO de la diseñadora de chips Arm Holdings,https://www.latercera.com//pulso-trader/noticia/softbank-explora-la-venta-o-ipo-de-la-disenadora-de-chips-arm-holdings/MG3NPRWEPBEENC7DRPF7JOFURU/,latercera,www.latercera.com,8.0,28.0
62cb36607e938f33c6423a9bf79a3e18,Tema de conversación obligada ha sido hasta ahora el fallo del 2°Juzgado de Familia que ordenó al Registro Civil cambiar la partida de nacimiento de Attilio (2 años) y registrar que tiene dos madres: Emma de Ramón y Gigliola Di Giammarino.,¿Qué debates abre el caso de Attilio y sus dos mamás? ,https://www.latercera.com//reconstitucion/noticia/que-debates-abre-el-caso-de-attilio-y-sus-dos-mamas/SAPALEAVQFCMFAS4YSQWXC7E7Y/,latercera,www.latercera.com,6.0,23.0
a55128b38ebcc9d4e554fae1b191640a,"Angustia, miedo, descontrol, indecisión, inseguridad. Todas son sensaciones que se generan ante una situación de cambio. Una resistencia natural que el ser humano manifiesta cuando se enfrenta a una nueva realidad que lo saca de su zona de confort. Conducta curiosa, si pensamos que nuestro cuerpo es cambio en sí mismo. Muestra de ello es, por ejemplo, que nuestras células del páncreas cambien 24 horas y las neuronales cada 28 días. ",Por qué no debemos resistirnos al cambio,https://www.latercera.com//paula/por-que-no-debemos-resistirnos-al-cambio/,latercera,www.latercera.com,3.0,38.0
d16185230dec753d1bbf93266c894277,"“Sí, es un veto. Se trata de una propuesta que se le hace al Congreso y yo le puedo dar garantía que no va a tener ningún impacto en los beneficios que están acordados para las personas”. Con estas palabras el ministro Segpres, Claudio Alvarado, confirmó el jueves 9 que el Ejecutivo presentaría un veto al proyecto de ley que prohíbe los cortes a los servicios básicos durante la pandemia.",El veto presidencial: Orígenes e historia de una atribución constitucional,https://www.latercera.com//reconstitucion/noticia/el-veto-presidencial-origenes-e-historia-de-una-atribucion-constitucional/D635NCUBRJHPLJIVKPOCKQOLOQ/,latercera,www.latercera.com,6.0,32.0
d79b4bcc068acd15d558d00a0103dd4c,"Considerado uno de los mayores expertos estadounidense en enfermedades infecciosas, el doctor Anthony Fauci es el principal asesor de la Casa Blanca sobre el coronavirus. Pese a haberse convertido en la figura de la lucha contra la pandemia en el país, al punto de ser descrito en algunos sectores como “el médico de Estados Unidos”, hoy el epidemiólogo de 79 años se encuentra en la mira de la administración del Presidente Donald Trump. A medida que aumentan los casos de Covid-19 en Estados Unidos, Washington apunta sus dardos contra el científico, el cual, según la prensa local, estaría enfrentando una creciente marginación después de contradecir repetidamente la opinión de Trump sobre la efectividad de la respuesta del gobierno al coronavirus.",El doctor Fauci en la mira: La ofensiva de la Casa Blanca contra el asesor de Trump para la pandemia,https://www.latercera.com//la-tercera-pm/noticia/el-doctor-fauci-en-la-mira-la-ofensiva-de-la-casa-blanca-contra-el-asesor-de-trump-para-la-pandemia/FNQIPINNL5GUNKEZ74ZXFGJ3EY/,latercera,www.latercera.com,9.0,59.0
d7583352e44d20177ae1396d0227f68b,"Si bien el crecimiento de Santiago como ciudad en los últimos años ha sido tremendo, lo cierto es que sus mejoras no están llegando a todos por igual. Solo el 22% de la superficie metropolitana posee entornos urbanos en buen estado y el 71% de los hogares del Gran Santiago vive en espacios que pueden definirse como regulares o malos.","Plazas, servicios de salud, comercio, y seguridad son las principales necesidades urbanas del Gran Santiago",https://www.latercera.com//laboratoriodecontenidos/noticia/plazas-servicios-de-salud-comercio-y-seguridad-son-las-principales-necesidades-urbanas-del-gran-santiago/ZXYCW3DUXBEWXEIBEFBF7IJVK4/,latercera,www.latercera.com,10.0,29.0
c0705a473511abcd347101c1769c9c8c,"La rabia pudo más. Alejandro Gómez tiró sobre la cama su grabadora portátil y salió a caminar por las calles siempre bullentes de Bellavista hacia la Virgen del cerro San Cristóbal. Era tarde, pero no le importó. Nada importaba. A él le dolía más borrar por accidente la pista base de una canción que acababa de grabar en la soledad de la pieza que arrendaba en una pensión. Una de tantas que el músico registraba por esos días.",Canciones en la madrugada: Perrosky y la historia de un cassette con sabor a viejo rock and roll,https://www.latercera.com//culto/2020/07/13/canciones-en-la-madrugada-perrosky-y-la-historia-de-un-cassette-con-sabor-a-viejo-rock-and-roll/,latercera,www.latercera.com,10.0,38.0
168dd4a1a37d5b85dd7d27b09fd6b21c,"Incierto es el futuro del veto que presentó el gobierno para el proyecto que suspende los cortes de los servicios básicos, luego de su rechazo en la Comisión de Economía de la Cámara. Al respecto, el ministro de Energía, Juan Carlos Jobet, sostuvo que esperan seguir avanzando y que se apruebe.","Ministro de Energía y veto: “A nadie le van a cortar los servicios básicos, sin importar qué ocurra acá”",https://www.latercera.com//pulso/noticia/ministro-de-energia-y-veto-a-nadie-le-van-a-cortar-los-servicios-basicos-sin-importar-que-ocurra-aca/7RHN7EH6BRHXHG2SA5FG57MPIY/,latercera,www.latercera.com,11.0,26.0
4c5b78df4208a31314cfe4df902b358a,"Covid-19 es una enfermedad causada por un el virus que se propaga cuando las personas infectadas estornudan o tosen, y posiblemente también al tocar superficies contaminadas y luego llevar esas partículas con las manos a la zona de ojos, nariz o boca. Se sabe que lavarse las manos es una de las medidas más eficientes para prevenir su contagio.",Distancia dental: ¿Por qué hay que cambiar el cepillo de dientes luego de tener Covid-19?,https://www.latercera.com//que-pasa/noticia/distancia-dental-por-que-hay-que-cambiar-el-cepillo-de-dientes-luego-de-tener-covid-19/74NPZIDLPJAMJBUFHB52L6LYZQ/,latercera,www.latercera.com,7.0,27.0
e95e32138fd542e56f0fa36d3bda2743,"Es 1960, el inicio de una década marcada por intensos procesos sociales, políticos y culturales que transformarán el mundo. Entre otras revoluciones, ese mismo año, La Food and Drug Administration (FDA) de Estados Unidos aprueba el primer anticonceptivo oral, que solo unos años después llegará a Chile y cambiará la vida sexual y reproductiva de las mujeres. Una revolución que nos permitirá empezar a conquistar un pilar fundamental de la libertad individual femenina: la maternidad como elección y no como destino.",No más hormonas: Otros métodos de anticoncepción ,https://www.latercera.com//paula/no-mas-hormonas-otros-metodos-de-anticoncepcion/,latercera,www.latercera.com,3.0,45.0
08afce3ebb42488f7d935d08edd0f90f,"Durante el fin de semana, el parque Disney World ubicado en la ciudad de Orlando abrió finalmente sus puertas, recibiendo visitas por primera vez en casi cuatro meses a raíz de la pandemia de COVID-19. ",La reapertura de Disney World se convirtió en un meme de terror,https://www.latercera.com//mouse/la-reapertura-de-disney-world-se-convirtio-en-un-meme-de-terror/,latercera,www.latercera.com,6.0,20.0
4b100f5cea503aac1ae4148b6589a96f,"Una de las películas afectadas por los retrasos generados por la pandemia del COVID-19 es la planeada adaptación del videojuego Uncharted, en la que el británico Tom Holland (Spider-Man: Far From Home) dará vida al aventurero Nathan Drake.",Tom Holland mostró sus nuevos abdominales para la película de Uncharted,https://www.latercera.com//mouse/tom-holland-mostro-sus-nuevos-abdominales-para-la-pelicula-de-uncharted/,latercera,www.latercera.com,7.0,20.0
49b2327e394ce29ced705653457b50b8,"Por Paz Serra, jefa de la División de Desarrollo Urbano del Minvu",¿El fin de las grandes metrópolis?,https://www.latercera.com//opinion/noticia/el-fin-de-las-grandes-metropolis/4H3RL5ZHMNDFXNISNPFXDNHZTY/,latercera,www.latercera.com,3.0,7.0
ad87bd02ea4e2e52b3dddf3cc0b9dcff,"Duras críticas hacía la clase política realizó esta mañana el presidente de Moneda, Pablo Echeverría, al referirse a la reciente aprobación del proyecto que busca que los cotizantes puedan retirar el 10% de sus ahorros previsionales.","Pablo Echeverría por proyecto que permite el retiro del 10%: “Si el Senado no para esta iniciativa, esto será un tremendo autogol para la estabilidad fiscal de largo plazo de Chile”",https://www.latercera.com//pulso-trader/noticia/pablo-echeverria-por-proyecto-que-permite-el-retiro-del-10-si-el-senado-no-para-esta-iniciativa-esto-sera-un-tremendo-autogol-para-la-estabilidad-fiscal-de-largo-plazo-de-chile/UYMRWSBFZRC2RAXD3Q4D7DLDKA/,latercera,www.latercera.com,15.0,21.0
3816e8ba6dfb0b4eead01314492a9c70,"El coronavirus se expandía alrededor del globo y el cobre lo resentía sufriendo un duro golpe que lo dejó en un mínimo de US$2,095 el 23 de marzo de este año. Sin embargo, desde entonces el principal producto de exportación de Chile ha visto un salto de 41,7%, acumulando un alza de 6,3% en lo que va del año. Este lunes registró un valor de US$2,969 la libra. ",Reactivación china y dudas sobre oferta impulsan precio del cobre y mejoran perspectivas fiscales,https://www.latercera.com//pulso/noticia/reactivacion-china-y-dudas-sobreoferta-impulsan-precio-del-cobre-y-mejoran-perspectivas-fiscales/PGPNZXRCPFBETCPHVLPEU4D6QM/,latercera,www.latercera.com,10.0,31.0
d80be6b09bcd142abeb25b5c07b1e664,"Atento a la evolución que siga el proyecto que permite retirar el 10% de los fondos de pensiones está el presidente del Consejo Fiscal Autónomo (CFA), Jorge Desormeaux. Esto, porque cualquier modificación que se llegue a realizar en materia previsional tiene inmediato impacto en las cuentas fiscales y su estabilidad.",Presidente del Consejo Fiscal Autónomo y retiro del 10% de las AFP:  “Hace inviable la meta de estabilizar la deuda pública en torno al 45% del PIB”,https://www.latercera.com//pulso/noticia/presidente-del-consejo-fiscal-autonomo-y-retiro-del-10-de-las-afp-hace-inviable-la-meta-de-estabilizar-la-deuda-publica-en-torno-al-45-del-pib/T4W7ZWNHGZGGFNQP2OTG6BQK4I/,latercera,www.latercera.com,14.0,26.0
e333a4404957789fb16f67be7fdcaae5,"Tras registrar un promedio de ocho mil casos nuevos diarios, más del doble que el mes pasado, las autoridades de California decidieron dar marcha atrás a las medidas de reapertura y anunciaron el “cierre de las operaciones en interior” con el fin de contener la propagación del virus, que ya ha matado a 7.053 personas y tiene a 331.386 contagiados en el estado, la segunda cifra más alta a nivel nacional.",Rebrote: California da pie atrás,https://www.latercera.com//mundo/noticia/rebrote-california-da-pie-atras/AAI7HBVJFFHLFNT5GNOUQIBOAE/,latercera,www.latercera.com,5.0,35.0
932cd02af0d98798b0928d440e248a11,"Solo, sin estar acompañado de los ministros del comité político, el Presidente Sebastián Piñera lideró este lunes una reunión -a partir de las 11.00- con los presidentes y jefes de bancada y comité de RN, la UDI y Evópoli.",Retiro de fondos de AFP: Presidente Piñera asume protagonismo en gestiones para evitar nueva derrota,https://www.latercera.com//politica/noticia/retiro-de-fondos-de-afp-presidente-pinera-asume-protagonismo-en-gestiones-para-evitar-nueva-derrota/SDK5AAJOJBG4PJVPJECNKXWHCU/,latercera,www.latercera.com,11.0,19.0
e82ee0c8925fcb31e0ee85a6c7686bb5,"“Estamos en La Moneda con el ministro de Hacienda para buscar defender a la clase media; ese es nuestro dogma! No proteger a las AFP”. Este es parte del mensaje que el senador Iván Moreira publicó en su cuenta de Twitter hoy lunes antes de entrar a la reunión que sostuvo junto a otros parlamentarios gremialistas con el jefe de la cartera, Ignacio Briones. ",Senadores UDI califican como “positiva” reunión con Briones pero insisten en que definirán postura sobre retiro de fondos de AFP tras conocer propuestas para clase media,https://www.latercera.com//politica/noticia/senadores-udi-califican-como-positiva-reunion-con-briones-pero-insisten-en-que-definiran-postura-sobre-retiro-de-fondos-de-afp-tras-conocer-propuestas-para-clase-media/Q5R2ACI34NHN3DULO2CBTEVBF4/,latercera,www.latercera.com,17.0,30.0
b7bbd08ededb2ebf75de97da2c62b6a0,"El Real Madrid supera un nuevo obstáculo y está a un paso de ser el campeón de la liga española. Visitando el Nuevo Los Cármenes, le ganaron con mucha dificultad al Granada por 1-2 y le volvieron a sacar cuatro puntos de ventaja al Barcelona. Requieren de una victoria más para ganar el torneo local. ","El Madrid sufre, supera otra valla y puede ser campeón el jueves",https://www.latercera.com//el-deportivo/noticia/el-madrid-sufre-supera-otra-valla-y-puede-ser-campeon-el-jueves/NUXEAORBB5GS3N64QIAKXDJZ3A/,latercera,www.latercera.com,8.0,28.0
5344bc3d1f844a582d3946b42970a84c,"Tanto el mercado local como internacional sigue haciendo cálculos respecto a los montos que tendrían que vender las AFP, en caso de aprobarse el proyecto que buscar permitir el retiro de un 10% de los fondos de pensiones.",Venta de acciones por retiro del 10% de los fondos de pensiones equivaldría a 8 jornadas en volúmenes de negociación: Julius Baer,https://www.latercera.com//pulso-trader/noticia/venta-de-acciones-por-retiro-del-10-de-los-fondos-de-pensiones-equivaldria-a-8-jornadas-de-volumen-de-negociacion-julius-baer/6UWQRJTAKJC7FMZRICHGCT2ORU/,latercera,www.latercera.com,11.0,18.0
273cbe76ca650f7f9a5e4996240bb2d4,"Tras la aprobación del retiro de hasta un 10% de los ahorros de los cotizantes de las AFP por parte de la Cámara de Diputados –iniciativa que aún tiene que dirimirse en el Senado-, la Bolsa de Comercio de Santiago tuvo un jueves con sus índices en rojo.",Presidente de la Bolsa de Santiago y baja del IPSA frente a la iniciativa del retiro de pensiones: “Se está abriendo un hoyo para tapar otro (…) Eso es lo que tiene muy preocupado al mercado”,https://www.latercera.com//pulso-trader/noticia/presidente-de-la-bolsa-de-santiago-y-baja-del-ipsa-frente-a-la-iniciativa-del-retiro-de-pensiones-se-esta-abriendo-un-hoyo-para-tapar-otro-eso-es-lo-que-tiene-muy-preocupado-al-mercado/KDBJELHZE5E55IG5U6I57XVGVA/,latercera,www.latercera.com,14.0,17.0
d2b6c6fe45445a15a095e74131001f0c,"Ya no es una sorpresa. Las cifras de crecimiento económico siguen empeorando y se acercan al piso del rango proyectado por el Banco Central de-7,5%. Este escenario de crisis está teniendo implicancias en distintas variables como el desempleo, los ingresos de las personas y también en las quiebras, tanto de empresas como de personas.",Personas que se declaran en quiebra suben 22% en junio y ya superan las 2.600 en el año ,https://www.latercera.com//pulso/noticia/personas-que-se-declaran-en-quiebra-suben-22-en-junio-y-ya-superan-las-2600-en-el-ano/Q6VKTYBUJRDTRCEFUOMQ4ADI7Y/,latercera,www.latercera.com,7.0,23.0
870eaa5a9f03ad997c2f8711d9ffae6f,"En su hogar, con una sensación amarga, Daniel González (18) entrena a diario de manera online bajo las indicaciones del cuerpo técnico de Santiago Wanderers. En paralelo, el resto del plantel realiza sus prácticas en cancha, con balón, y al aire libre, debido al levantamiento de la cuarentena en algunos sectores de la Quinta Región. El encierro no le resta motivación para seguir peleando un lugar en la defensa del Decano, menos cuando este lunes, desde el gobierno anunciaron la autorización para que deportistas en cuarentena puedan realizar sus prácticas. Siempre bajo estrictos protocolos.",El permiso que rompe la división de Wanderers,https://www.latercera.com//el-deportivo/noticia/el-permiso-que-rompe-la-division-de-wanderers/6EIMWUSKXJCCFB2N7WBXIN6RQQ/,latercera,www.latercera.com,4.0,52.0
0db0dd98561edfb64235f8353362180e,"La mañana de este lunes, las autoridades del Ministerio de Salud realizaron un nuevo balance diario respecto del avance de la pandemia de Covid-19 actualmente en el país.",Ministro Paris reconoce demora en entrega de medicamentos para tratamiento del VIH y afirma que “lo estamos corrigiendo”,https://www.latercera.com//nacional/noticia/ministro-paris-reconoce-demora-en-entrega-de-medicamentos-para-tratamiento-del-vih-y-afirma-que-lo-estamos-corrigiendo/RPOCEL2CURG2ZAGDB6AAPJB5I4/,latercera,www.latercera.com,10.0,14.0
7067dc54c72f06de1957ab333c257f23,"En la eterna y estéril batalla entre perros y gatos —o más bien, de fanáticos de perros versus barrabravas de gatos—, la cuarentena les dio varios puntos a favor a los felinos: la mayoría no necesita salir a pasear ni correr, y su fama de limpios y autónomos al momento de evacuar sus tripas resultó, más que nunca, ser una bendición para sus confinados dueños.",Consejos para usar arena de gatos (y cuáles son las mejores),https://www.latercera.com//practico/noticia/consejos-para-usar-arena-de-gatos-y-cuales-son-las-mejores/663TCIAKVZFMBJEU2GP4PUZFII/,latercera,www.latercera.com,6.0,33.0
e009ebf1e20e3181d19f371c8e9cbfe2,"La piel es un órgano que varía, reflejando estados emocionales o cambios ambientales. Además, tanto el ciclo menstrual como el paso de los años en la vida fértil de las mujeres tienen un efecto visible en ella basado en cambios hormonales. El ciclo -que en promedio tiene una duración de 28 días-, está dividido en distintas fases y cada una de éstas se manifiesta de alguna manera.",¿Cómo afecta el ciclo menstrual a nuestra piel?,https://www.latercera.com//paula/como-afecta-el-ciclo-menstrual-a-nuestra-piel/,latercera,www.latercera.com,4.0,31.0
2203dafdf139527363868279b1c32241,"Un juego de mesa suele ser sinónimo de entretención grupal. Por mucho tiempo, al menos, la publicidad así nos lo hizo entender: los comerciales mostraban a familias muy bien constituidas, siempre caucásicas —y seguramente cristianas—, disfrutando de un flamante juego, todos vestidos con coloridos chalecos de lana —tejidos, se sugiere, por la hacendosa madre que, a pesar de su juventud (esa tersa piel no puede tener más de 30 años), ya domina todas las habilidades que se le exigen a una dueña de casa— y demostrando, con sus níveas y alineadas sonrisas, el carísimo plan dental que podía permitirse el sueldo del padre.",Los mejores juegos de mesa para una persona,https://www.latercera.com//practico/noticia/los-mejores-juegos-de-mesa-para-una-persona/7YG6SKKZQRAPDKCLDNMNRTODB4/,latercera,www.latercera.com,4.0,54.0
dc98663093dceed3751cec0eb77a0bf0,"Por Isabel Aninat S., Ignacio Irarrázaval Ll., Slaven Razmilic B. y Jorge Rodríguez C.",Propuestas para una efectiva descentralización,https://www.latercera.com//opinion/noticia/propuestas-para-una-efectiva-descentralizacion/DCAZREBSQVC6VBZBG2NHSJP6QY/,latercera,www.latercera.com,3.0,9.0
167e609796ba5ae713a399f6e1a3a8ea,"¿Quién debe hacerse cargo del doble costo que ha generado la cuarentena por el retraso en la entrega de propiedades por parte de las inmobiliarias? Los dividendos se deben continuar pagando y, en mi caso en particular, además estoy pagando un arriendo.",Ventas inmobiliarias en pausa,https://www.latercera.com//nacional/noticia/ventas-inmobiliarias-en-pausa/VCPVYDYXK5CBZILQ7XAMHVZFQY/,latercera,www.latercera.com,3.0,21.0
b011dd0f1976e11ca23953302735e636,"Arturo Vidal ha salido reforzado en el Barcelona tras el confinamiento. Goles, titularidades, minutos de juego y confianza. Un derroche de talento, pero también de físico y esfuerzo, la cualidad que más se le valora. Detrás de las capacidades que exhibe el volante está de alguna manera otro chileno, Juan Ramírez (42), su preparador físico personal desde hace hace varios años, quien lo mantuvo a punto también durante el encierro.","“Arturo Vidal tiene ADN Barça para dar, regalar y compartir”",https://www.latercera.com//el-deportivo/noticia/arturo-vidal-tiene-adn-barca-para-dar-regalar-y-compartir/EH7QOQT5JVGR5OV7IYGRNGW27U/,latercera,www.latercera.com,7.0,37.0
51f9f15b8ea95309ba3a0eb7fff92cae,“Estamos proponiendo poner como base el proyecto que presentó Michelle Bachelet”.,De criticado a valorado: El “revival” del proyecto constitucional de Bachelet,https://www.latercera.com//reconstitucion/noticia/de-criticado-a-valorado-el-revival-del-proyecto-constitucional-de-bachelet/W6H67ZRILBBALJV3VJ4S3JRY3Y/,latercera,www.latercera.com,6.0,7.0
0715df22ef6c5de53a89165d77ed2afc,"Si bien el proyecto que busca permitir el retiro de un 10% de los fondos de pensiones fue la principal temática del seminario de Moneda, también hubo tiempo para que los economistas, José Luis Daza y Sebastián Edwards, debatieran sobre los mercados financieros.",José Luis Daza y Sebastián Edwards ven inflación en precios de activos tras estímulos monetarios de la Fed,https://www.latercera.com//pulso-trader/noticia/jose-luis-daza-y-sebastian-edwards-ven-inflacion-en-precios-de-activos-tras-estimulos-monetarios-de-la-fed/56ZLSNDH3VGRPELABECCQE5YLQ/,latercera,www.latercera.com,13.0,22.0
36be30ede34ae373413d214874ffecb1,"A los 33 años de edad falleció Naya Rivera, la actriz que se hizo reconocida mundialmente gracias a su interpretación de Santana Lopez en la serie Glee.",Confirman el fallecimiento de Naya Rivera luego de encontrar un cuerpo en el lago Piru,https://www.latercera.com//mouse/confirman-el-fallecimiento-de-naya-rivera-luego-de-encontrar-un-cuerpo-en-el-lago-piru/,latercera,www.latercera.com,9.0,15.0
23fc81d19493931c8280b75529d0161e,"Esta mañana, el ministro de Salud, Enrique Paris, en conjunto con la subsecretaria de Salud Pública, Paula Daza, presentó los avances del coronavirus en el país. ","Paris destaca que “la mejoría continúa” en el país frente al coronavirus: Tasa de positividad baja al 15%, se registran 2.616 casos nuevos y total de decesos según Registro Civil superan los 7 mil",https://www.latercera.com//que-pasa/noticia/ministro-paris-destaca-que-la-mejoria-continua-en-el-pais-tasa-de-positividad-baja-al-15-en-las-ultimas-24-horas-se-registran-2616-casos-nuevos-y-decesos-totales-segun-registro-civil-superan-los-7-mil/6GXNLK4MJJBTPIXAV5QO445PKA/,latercera,www.latercera.com,20.0,15.0
a354bc33b01990de665c3f68df06a443,Harrison Ford es uno de los actores más cotizados de Hollywood. Ha trabajado en producciones taquilleras y que han dejado huella en la cultura pop.,Las mejores películas de Harrison Ford según IMDb,https://www.latercera.com//culto/2020/07/13/las-mejores-peliculas-de-harrison-ford-segun-imdb/,latercera,www.latercera.com,6.0,12.0
777215d8fd0918829eab3986334f5f7f,"En su significado original, un suburbio es un barrio ubicado a las afueras de las ciudades, poblados principalmente por personas de situación socioeconómica media baja quienes buscan aprovechar los precios y metros cuadrados, alternativa que con el tiempo se ha convertido en opción para personas con más ingresos que ven cómo, por el mismo precio de un departamento central, pueden tener una casa espaciosa y con patio.",Irse a los suburbios: Una alternativa que toma fuerza en medio de la pandemia,https://www.latercera.com//paula/irse-a-los-suburbios-una-alternativa-que-toma-fuerza-en-medio-de-la-pandemia/,latercera,www.latercera.com,7.0,36.0
d36b12ce5a145d10f0042cdefadec22c,"Iniciar un proceso de apertura para “ampliar” la coalición. Esa fue una de las principales definiciones que tomaron este fin de semana los presidentes de los partidos del Frente Amplio, luego de una jornada que fue calificada como “clave” por sus dirigentes para el futuro político y electoral del bloque.",Frente Amplio define ampliar coalición hacia nuevas fuerzas ante cargado calendario electoral  ,https://www.latercera.com//politica/noticia/frente-amplio-define-ampliar-coalicion-hacia-nuevas-fuerzas-ante-cargado-calendario-electoral/WMBHJWNMYBD35IXXCRMVQL7CAM/,latercera,www.latercera.com,11.0,23.0
9a73e580b507ab55e8031a33e1f3c648,"Deben ser más de siete. Capaz que miles. Porque apenas descorchas una botella de Siete Perros, de bodega Casa Liebre, se acusa ese permeable carácter que se desborda, como una exquisita jauría de uvas hechas vino. Una huella de cachorro lo dice en el corcho mismo, impresa en uno de sus extremos. Y es que la idea del nombre y sus etiquetas surgió cuando uno de sus creadores vio a un paseador de perros en un parque… ¡con siete perros! Sin querer abarcar tanto, porque es una línea sencilla y directa, cuando pruebas el chardonnay 2018 (un perro salchicha) del valle de San Antonio, ya sabes cómo es su estilo: fresco, chispeante, neto, directo. Como todo chardonnay, no es muy fragante ni expresivo en nariz, pero, como ninguno —además de una boca algo más amplia y envolvente—, lo acompaña un frescor efervescente y delicioso. Si hay ostiones, hay fiesta. Lo mismo su cabernet sauvignon, un bulldog, también de 2018: fresco, con una fruta definida, rica, sin madera; un jugo de frutas negras amables, fáciles de tomar, pero con una estructura justa, firme, propia de la cepa. Todos sus vinos son orgánicos y human-friendly.",13 grandes (y preciosos) vinos para encargar,https://www.latercera.com//practico/noticia/13-grandes-y-preciosos-vinos-para-encargar/LJPYVRTJEFBL3EXNM6MTSOXEZ4/,latercera,www.latercera.com,4.0,94.0
d0afa9281e3620027ba011f0468f270e,"En las últimas semanas se ha debatido sobre el alcance del apoyo a la clase media afectada por la pandemia, situación que se ha vuelto apremiante para muchas familias. Considerando que el Ingreso Familiar de Emergencia está más bien orientado a los hogares en situación de informalidad laboral o de menores ingresos, se sostiene que la clase media no estaría siendo cubierta por estos beneficios. No obstante, se debe reconocer que un porcentaje mayoritario de este grupo sí tiene acceso a éste, así como también a la ley de protección del empleo, que permite suspender o reducir la jornada laboral y a cambio obtener hasta un 70% de la caída en la remuneración desde aportes del Fondo de Cesantía. El problema, entonces, parece ser más bien que en ocasiones los montos que se perciben en virtud de dichos programas pueden ser insuficientes en relación con los niveles pre crisis.",Medidas en apoyo de la clase media,https://www.latercera.com//opinion/noticia/medidas-en-apoyo-de-la-clase-media/SYYBWKNHSFDTPI4GZPAFXCKLAU/,latercera,www.latercera.com,4.0,74.0
604063424869fc0fc4a1ee1e7dacb268,"Cuando el mundo aún no mutaba a digital, cuando Illustrator y toda la familia Adobe no eran la norma monopólica, las cosas se hacían a pulso. Se pintaba, dibujaba y montaba una página, póster o logotipo a punta de... ¡Rapidograph!, papel, tintas, tijeras. Era un trabajo de precisión y técnica. De hecho, antes de los diseñadores gráficos las piezas se encargaban a los artistas, por ejemplo los maravillosos afiches de Mucha o los archiconocidos de Toulouse-Lautrec.",I love NY,https://www.latercera.com//masdeco/i-love-ny/,latercera,www.latercera.com,3.0,37.0
d78d55c37524ede179e5e7cafba1f39c,Los anticuerpos al Sars-CoV-2 se pueden detectar en la mayoría de las personas infectadas entre 10 a 15 días después del inicio de los síntomas de Covid-19.,La inmunidad al coronavirus podría perderse en tan solo tres meses ,https://www.latercera.com//que-pasa/noticia/la-inmunidad-al-coronavirus-podria-perderse-en-tan-solo-tres-meses/TV3M2K2HV5CFVCP2MC2OCMTATY/,latercera,www.latercera.com,8.0,10.0
b84d66cca40044decf0d66cfbd6e5726,"Cuando se estrenó en 1994, bajo el título de Legends of the fall, la cinta de Edward Zwick quiso emular a las grandes superproducciones del pasado. Basada en la novela de Jim Harrison, Leyendas de pasión fue número 1 de taquilla durante tres semanas, a pesar de la severa crítica que la tildó de superficial y blanda.",Leyendas de pasión: Brad Pitt y una salvaje tragedia familiar ,https://www.latercera.com//culto/2020/07/12/leyendas-de-pasion-brad-pitt-y-una-salvaje-tragedia-familiar/,latercera,www.latercera.com,7.0,31.0
786f1870ffb01f2f881db2972603ffdd,"El Cloud Computing, o servicios de computación en la nube, es un modelo de servicios que permite a cualquier empresa virtualizar sus recursos, aplicaciones y capacidades de TI para que no tengan que depender de servidores físicos ni de inversión en infraestructura.",Las ventajas de adoptar el cloud computing para tu empresa,https://www.latercera.com//laboratoriodecontenidos/noticia/las-ventajas-de-adoptar-el-cloud-computing-para-tu-empresa/PSZSNIJPGZCATOECBQUHWNSUO4/,latercera,www.latercera.com,5.0,19.0
